id,name,brand,category,category id,speed,glide,turn,fade,stability,link,pic,name_slug,brand_slug,category_slug,stability_slug,color,background_color,jr_maxweight,jr_diameter,jr_height,jr_rimdepth,jr_rimwidth,Rim Thickness (cm),Rim Depth / Diameter Ratio (%),Rim Configuration,Flexibility (kg),Class,Max Weight Vint (gr),Last Year Production,Certification Number,jr_pdgaapproval
973,Takapu,RPM,Putter,19,2,3,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=takapu&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000199.webp,takapu,rpm,putter,overstable,#1FBE25,#434343,,,,,,,,,,,,,,
974,Talisman,Prodiscus,Control Driver,16,9,4,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=talisman&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000408.webp,talisman,prodiscus,hybrid-driver,overstable,#32E65C,#5435A9,175.1,21.1,1.7,1.2,17.3,1.9,5.7,37.75,8.07,,,,22-164,"Sep 19, 2022"
975,Talon,Discraft,Fairway Driver,17,8,3,1,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=Talon&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/1123778.webp,talon,discraft,control-driver,overstable,#FF3737,#000000,174.3,21,1.5,1.1,17.5,1.8,5.2,28.25,9.32,,,,02-12,"Sep 19, 2002"
976,Tank,Millennium,Approach Discs,20,2,1,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=tank&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/4703844.webp,tank,millennium,approach-discs,overstable,#000000,#FF0974,,,,,,,,,,,,,,
977,Tantrum,Axiom Discs,Distance Driver,15,14.5,5,-1.5,3,Overstable,https://www.marshallstreetdiscgolf.com/?s=tantrum&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/4703999.webp,tantrum,axiom-discs,distance-driver,overstable,#000000,#FF9595,175.1,21.1,1.9,1.2,16,2.5,5.7,26.75,12.13,,,,18-25,"Mar 15, 2018"
978,Tara iti,RPM,Control Driver,16,10,5,0,2,Overstable,https://www.marshallstreetdiscgolf.com/?s=Tara+iti&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000331.webp,tara-iti,rpm,hybrid-driver,overstable,#1FBE25,#434343,,,,,,,,,,,,,,
979,Tasmanian Devil V2,Wild Discs,Fairway Driver,17,9,4,0,4,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=Tasmanian+Devil&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000304.webp,tasmanian-devil-v2,wild-discs,control-driver,very-overstable,#D267A0,#373C0D,176,21.2,1.8,1.1,17.2,2,5.2,30.75,8.64,,,,23-2,"Jan 9, 2023"
980,TeeRex,Innova,Control Driver,16,11,4,0,4,Overstable,https://www.marshallstreetdiscgolf.com/?s=teerex&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/9445760.webp,teerex,innova,hybrid-driver,overstable,#2A290E,#F3EB09,,,,,,,,,,,,,,
981,Teebird,Innova,Fairway Driver,17,7,5,0,2,Stable,https://www.marshallstreetdiscgolf.com/?s=teebird&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/5536882.webp,teebird,innova,control-driver,stable,#2A290E,#F3EB09,,,,,,,,,,,,,,
982,Teebird3,Innova,Fairway Driver,17,8,4,0,2,Stable,https://www.marshallstreetdiscgolf.com/?s=teebird3&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/8519770.webp,teebird3,innova,control-driver,stable,#2A290E,#F3EB09,,,,,,,,,,,,,,
983,Teedevil,Innova,Distance Driver,15,12,5,-1,2,Stable,https://www.marshallstreetdiscgolf.com/?s=teedevil&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/2986113.webp,teedevil,innova,distance-driver,stable,#2A290E,#F3EB09,,,,,,,,,,,,,,
984,Teleport,MVP,Distance Driver,15,14.5,5,-1.5,2.5,Stable,https://www.marshallstreetdiscgolf.com/?s=teleport&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0529015.webp,teleport,mvp,distance-driver,stable,#000000,#9BF2FF,,,,,,,,,,,,,,
985,Telos,EV-7,Putter,19,2,4,0,1.5,Overstable,https://www.marshallstreetdiscgolf.com/?s=telos&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000218.webp,telos,ev-7,putter,overstable,#FFFFFF,#111397,,,,,,,,,,,,,,
986,Tempest,DGA,Distance Driver,15,13,5,-3,2,Understable,https://www.marshallstreetdiscgolf.com/?s=Tempest&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/6878711.webp,tempest,dga,distance-driver,understable,#2876FF,#272727,,,,,,,,,,,,,,
987,Temple,Thought Space Athletics,Approach Discs,20,4,3,0,3,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=Temple&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000220.webp,temple,thought-space-athletics,approach-discs,very-overstable,#000000,#FF770E,176.8,21.3,1.7,1.4,18.9,1.2,6.6,53,6.02,,,,22-101,"Jun 6, 2022"
988,Tempo,Axiom Discs,Approach Discs,20,4,4,0,2.5,Very Overstable,https://www.marshallstreetdiscgolf.com/?s=Tempo&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/0000423.webp,tempo,axiom-discs,approach-discs,very-overstable,#000000,#FF9595,176,21.2,1.6,1.4,18.7,1.2,6.6,55.5,7.16,,,,23-23,"Jan 30, 2023"
989,Tenacity,Axiom Discs,Distance Driver,15,13,5,-2.5,2,Stable,https://www.marshallstreetdiscgolf.com/?s=tenacity&post_type=product,https://s3.amazonaws.com/media.marshallstreetdiscgolf.com/inbounds/5643381.webp,tenacity,axiom-discs,distance-driver,stable,#000000,#FF9595,175.1,21.1,1.9,1.2,16.3,2.4,5.7,26.75,11.57,,,,17-49,"Apr 13, 2017"
